title,dateTime
"CloudFlare Folds to Pressure from Transgender Activists, Blacklists Drama Site ‘Kiwi Farms’",2022-09-06T14:12:30Z
Kansas Teacher Suspended for Refusing to Use ‘Preferred Pronouns’ Wins $95K in Lawsuit,2022-09-06T13:24:49Z
Kansas Teacher Suspended for Refusing to Use ‘Preferred Pronouns’ Wins $95K in Lawsuit,2022-09-06T13:24:49Z
Trans Woman Hospitalised One Week After Illegal Migrant Beat Trans Man to Death in Germany,2022-09-06T03:26:54Z
Trans Woman Hospitalised One Week After Illegal Migrant Beat Trans Man to Death in Germany,2022-09-06T03:26:54Z
California School District Features ‘Progress Pride’ Murals on School Campuses,2022-09-05T11:59:30Z
California School District Features ‘Progress Pride’ Murals on School Campuses,2022-09-05T11:59:30Z
Rugby Transgender Ban Under Threat as Governing Body Left to Tackle Legal Challenge,2022-09-04T11:01:56Z
Rugby Transgender Ban Under Threat as Governing Body Left to Tackle Legal Challenge,2022-09-04T11:01:56Z
VIDEO: Transgender Artist Challenges Caitlyn Jenner to Boxing Match,2022-09-04T09:59:00Z
VIDEO: Transgender Artist Challenges Caitlyn Jenner to Boxing Match,2022-09-04T09:59:00Z
Foundation Run by Trans Billionaire Funds Overnight Camp for ‘Transgender and Non-Binary’ Eight-Year-Olds,2022-09-03T06:33:17Z
Foundation Run by Trans Billionaire Funds Overnight Camp for ‘Transgender and Non-Binary’ Eight-Year-Olds,2022-09-03T06:33:17Z
Country Music Star Jason Aldean Dropped by PR Firm After Wife Calls Sex Change Operations for Children ‘Evil’,2022-09-02T15:29:12Z
Country Music Star Jason Aldean Dropped by PR Firm After Wife Calls Sex Change Operations for Children ‘Evil’,2022-09-02T15:29:12Z
Kansas Gubernatorial Candidate Derek Schmidt: Teachers Should Not Keep Secrets from Parents,2022-09-02T14:58:31Z
Kansas Gubernatorial Candidate Derek Schmidt: Teachers Should Not Keep Secrets from Parents,2022-09-02T14:58:31Z
Report: Chicago Children’s Hospital Conspires with Local Schools to Promote Gender Transitions for Children,2022-09-02T14:39:56Z
Report: Chicago Children’s Hospital Conspires with Local Schools to Promote Gender Transitions for Children,2022-09-02T14:39:56Z
72% of America’s Top Medical Schools Use Racial Politics to Eliminate Applicants,2022-09-01T18:06:31Z
72% of America’s Top Medical Schools Use Racial Politics to Eliminate Applicants,2022-09-01T18:06:31Z
Detransitioner Gives Heartbreaking Testimony: ‘There’s No Fixing It’,2022-09-01T15:11:53Z
Detransitioner Gives Heartbreaking Testimony: ‘There’s No Fixing It’,2022-09-01T15:11:53Z
"Ann Coulter: Teen Girl Enthusiasms—Twitching, Cutting, and Trans",2022-08-31T19:45:44Z
"Ann Coulter: Teen Girl Enthusiasms—Twitching, Cutting, and Trans",2022-08-31T19:45:44Z
J.K. Rowling’s Latest Novel Features Character Stabbed to Death After Being Accused of Transphobia,2022-08-31T16:32:38Z
J.K. Rowling’s Latest Novel Features Character Stabbed to Death After Being Accused of Transphobia,2022-08-31T16:32:38Z
Report: 20 MLB Teams ‘Promote or Fund’ Groups that Perform Child Sex Change Operations,2022-08-31T11:35:08Z
Report: 20 MLB Teams ‘Promote or Fund’ Groups that Perform Child Sex Change Operations,2022-08-31T11:35:08Z
Transgender Movies Take the Spotlight at Venice Film Festival: ‘A Child Who Feels She Is a Boy’,2022-08-31T06:14:34Z
Transgender Movies Take the Spotlight at Venice Film Festival: ‘A Child Who Feels She Is a Boy’,2022-08-31T06:14:34Z
WATCH: Man Dominates After Infiltrating Girls Basketball Tournament,2022-08-29T21:07:01Z
WATCH: Man Dominates After Infiltrating Girls Basketball Tournament,2022-08-29T21:07:01Z
"‘War on Children’: Conservative Group Slams Schools, Health Organizations for Pushing Gender Ideology on Children",2022-08-29T16:42:13Z
"‘War on Children’: Conservative Group Slams Schools, Health Organizations for Pushing Gender Ideology on Children",2022-08-29T16:42:13Z
Ten-Year-Old ‘Trans Model’ with Trans Mother Is Set to Undergo Surgery at Sixteen,2022-08-29T14:09:07Z
Ten-Year-Old ‘Trans Model’ with Trans Mother Is Set to Undergo Surgery at Sixteen,2022-08-29T14:09:07Z
Another UK Health Service Trust Caught Erasing ‘Mothers’ for ‘Birthing People’,2022-08-29T10:20:05Z
Another UK Health Service Trust Caught Erasing ‘Mothers’ for ‘Birthing People’,2022-08-29T10:20:05Z
"Nightclub Hosts Teen Drag Performance to Fund LGBT Agenda in Schools, Tickets Sell Out",2022-08-27T05:34:56Z
"Nightclub Hosts Teen Drag Performance to Fund LGBT Agenda in Schools, Tickets Sell Out",2022-08-27T05:34:56Z
Children’s National Hospital Denies Providing ‘Gender-Affirming’ Surgery for Minors Despite Audio Indicating Otherwise,2022-08-26T15:02:43Z
Children’s National Hospital Denies Providing ‘Gender-Affirming’ Surgery for Minors Despite Audio Indicating Otherwise,2022-08-26T15:02:43Z
WaPo Op-Ed Claims Trans Athletes Will Help Girls Learn to Lose Gracefully,2022-08-26T07:21:46Z
WaPo Op-Ed Claims Trans Athletes Will Help Girls Learn to Lose Gracefully,2022-08-26T07:21:46Z
Transgender ‘Batgirl’ Star Ivory Aquino Pleads with Warner Bros. Discovery CEO to Release Shelved Movie,2022-08-26T02:12:59Z
Transgender ‘Batgirl’ Star Ivory Aquino Pleads with Warner Bros. Discovery CEO to Release Shelved Movie,2022-08-26T02:12:59Z
"ACLU Fought Chemical Castration of Sex Offenders, Supports Use of Same Drugs on Trans Kids",2022-08-25T02:26:45Z
"ACLU Fought Chemical Castration of Sex Offenders, Supports Use of Same Drugs on Trans Kids",2022-08-25T02:26:45Z
Woman Sues Psychiatrist Who Approved Gender Transition After One Meeting,2022-08-24T12:01:27Z
Woman Sues Psychiatrist Who Approved Gender Transition After One Meeting,2022-08-24T12:01:27Z
‘This is Madness!’: Nobel Laureate Suggests Trans Ideologues ‘Missed’ Basic Biology Class,2022-08-24T09:31:49Z
‘This is Madness!’: Nobel Laureate Suggests Trans Ideologues ‘Missed’ Basic Biology Class,2022-08-24T09:31:49Z
Texas School District Bans Trans Athletes from Girls’ Sports,2022-08-23T20:06:29Z
Texas School District Bans Trans Athletes from Girls’ Sports,2022-08-23T20:06:29Z
Yale Pediatric Gender Clinic Accepts Patients as Young as 3-Years-Old,2022-08-23T14:51:53Z
Yale Pediatric Gender Clinic Accepts Patients as Young as 3-Years-Old,2022-08-23T14:51:53Z
Hillary Clinton Apple Docuseries Celebrating ‘Gutsy’ Women Features a Drag Queen and a Transgender YouTuber,2022-08-23T13:49:22Z
Hillary Clinton Apple Docuseries Celebrating ‘Gutsy’ Women Features a Drag Queen and a Transgender YouTuber,2022-08-23T13:49:22Z
Nolte: Independent Spirit Awards Go Gender-Neutral,2022-08-23T11:39:39Z
Nolte: Independent Spirit Awards Go Gender-Neutral,2022-08-23T11:39:39Z
Bioethicist Affiliated with Children’s Hospital Says Refusing Puberty Blockers Is Psychological Abuse,2022-08-22T15:56:00Z
Bioethicist Affiliated with Children’s Hospital Says Refusing Puberty Blockers Is Psychological Abuse,2022-08-22T15:56:00Z
Boston Children’s Hospital Gender Clinic Sees Children ‘Ages Two and Three’,2022-08-22T15:22:52Z
Boston Children’s Hospital Gender Clinic Sees Children ‘Ages Two and Three’,2022-08-22T15:22:52Z
Cofounder of Boston Children’s Hospital’s Gender Clinic Admits to Giving Cross-Sex Hormones to 13-Year-Old,2022-08-22T13:27:50Z
Cofounder of Boston Children’s Hospital’s Gender Clinic Admits to Giving Cross-Sex Hormones to 13-Year-Old,2022-08-22T13:27:50Z
Miami-Dade Democrats Fly Transgender Flag in Protest of Gov. Ron DeSantis,2022-08-22T09:31:18Z
Miami-Dade Democrats Fly Transgender Flag in Protest of Gov. Ron DeSantis,2022-08-22T09:31:18Z
"Bailed Out, Govt-Backed Bank to Fund Trans Drugs for Staff Privately",2022-08-20T10:38:43Z
"Bailed Out, Govt-Backed Bank to Fund Trans Drugs for Staff Privately",2022-08-20T10:38:43Z
"Transgender Golfer Stacks Up Wins Against Females, Inches Toward LPGA Qualification",2022-08-20T07:44:35Z
"Transgender Golfer Stacks Up Wins Against Females, Inches Toward LPGA Qualification",2022-08-20T07:44:35Z
Colorado School District Directs Staff to Address Children by Chosen Gender,2022-08-19T11:55:18Z
Colorado School District Directs Staff to Address Children by Chosen Gender,2022-08-19T11:55:18Z
"Parents Demand Resignations, Pull Donations After All-Girls School Announces Plan to Admit M2F Trans Students",2022-08-19T11:48:56Z
"Parents Demand Resignations, Pull Donations After All-Girls School Announces Plan to Admit M2F Trans Students",2022-08-19T11:48:56Z
Former NBA Star Dwyane Wade Files to Change Name and Gender of His Son,2022-08-19T11:40:09Z
Former NBA Star Dwyane Wade Files to Change Name and Gender of His Son,2022-08-19T11:40:09Z
Judge Puts Utah Ban on Transgender Kids in Sports on Hold,2022-08-19T11:15:05Z
Ap,2022-11-09T18:00:02Z
Judge Puts Utah Ban on Transgender Kids in Sports on Hold,2022-08-19T11:15:05Z
Sugar and Spice and Everything Nice: Every Sorority at University of Alabama Rejects Transgender Student,2022-08-19T09:28:30Z
Sugar and Spice and Everything Nice: Every Sorority at University of Alabama Rejects Transgender Student,2022-08-19T09:28:30Z
Justice Department Says It Will Confront ‘Hate Crimes’ Against Boston Children’s Hospital After Backlash for Transgender Surgery Center,2022-08-19T08:39:59Z
Justice Department Says It Will Confront ‘Hate Crimes’ Against Boston Children’s Hospital After Backlash for Transgender Surgery Center,2022-08-19T08:39:59Z
"Transgender Organization Lowers Age Recommendation for Sex Change Surgeries, Hormones",2022-08-18T17:50:47Z
"Transgender Organization Lowers Age Recommendation for Sex Change Surgeries, Hormones",2022-08-18T17:50:47Z
All-Girls’ School Ditches Policy that Would Have Allowed Boys to Attend After Pushback,2022-08-18T14:13:06Z
All-Girls’ School Ditches Policy that Would Have Allowed Boys to Attend After Pushback,2022-08-18T14:13:06Z
Boston Children’s Hospital Updates Website After Backlash over Transgender Surgery Center,2022-08-18T09:37:19Z
Boston Children’s Hospital Updates Website After Backlash over Transgender Surgery Center,2022-08-18T09:37:19Z
Utah School Investigates Whether Athlete Is Transgender After State Championship Win,2022-08-18T09:09:59Z
Utah School Investigates Whether Athlete Is Transgender After State Championship Win,2022-08-18T09:09:59Z
Federal Judges Expand Disability Law to Enforce Transgender Demands,2022-08-18T08:04:09Z
Federal Judges Expand Disability Law to Enforce Transgender Demands,2022-08-18T08:04:09Z
Exclusive — Watch: James Lindsay Lambasts Doctors Who Give Children ‘Surgeries that Mutilate Their Bodies’,2022-08-17T13:43:28Z
Exclusive — Watch: James Lindsay Lambasts Doctors Who Give Children ‘Surgeries that Mutilate Their Bodies’,2022-08-17T13:43:28Z
California Department of Education Advertises Sex Change Operations to Students,2022-08-17T12:15:58Z
California Department of Education Advertises Sex Change Operations to Students,2022-08-17T12:15:58Z
Ron DeSantis: 14-Year-Old Can’t Get a Tattoo but Medical Establishment Pushing Sex Changes for Minors,2022-08-17T10:28:28Z
Ron DeSantis: 14-Year-Old Can’t Get a Tattoo but Medical Establishment Pushing Sex Changes for Minors,2022-08-17T10:28:28Z
WATCH: Conservative Ad Highlights Insanity of ‘Men in Girls’ Sports’,2022-08-16T20:32:43Z
WATCH: Conservative Ad Highlights Insanity of ‘Men in Girls’ Sports’,2022-08-16T20:32:43Z
Trans Activists Shout Down 80-Year-Old Woman Protesting Against Men in Girls’ Locker Rooms,2022-08-16T14:06:06Z
Trans Activists Shout Down 80-Year-Old Woman Protesting Against Men in Girls’ Locker Rooms,2022-08-16T14:06:06Z
Boston Children’s Hospital: Children Know They Are Trans ‘the Minute They Were Born’,2022-08-15T20:20:11Z
Boston Children’s Hospital: Children Know They Are Trans ‘the Minute They Were Born’,2022-08-15T20:20:11Z
"Double-Extra Woke: Disney Casts Trans, ‘Non-Binary’ Actress in Marvel’s ‘Ironheart’ After Casting Drag Queen",2022-08-14T04:46:45Z
"Double-Extra Woke: Disney Casts Trans, ‘Non-Binary’ Actress in Marvel’s ‘Ironheart’ After Casting Drag Queen",2022-08-14T04:46:45Z
Sex Change Clinics Sponsored Conference that Pushes Child Transgenderism,2022-08-12T12:33:16Z
Sex Change Clinics Sponsored Conference that Pushes Child Transgenderism,2022-08-12T12:33:16Z
"Puberty Blocker Manufacturers Fund Pro-Trans Doctors, Medical Associations, Activist Organization",2022-08-12T10:29:53Z
"Puberty Blocker Manufacturers Fund Pro-Trans Doctors, Medical Associations, Activist Organization",2022-08-12T10:29:53Z
Pope Francis Meets with Group of Transsexuals at the Vatican,2022-08-12T09:28:05Z
Pope Francis Meets with Group of Transsexuals at the Vatican,2022-08-12T09:28:05Z
Florida Prohibits Medicaid from Covering Transgender Procedures,2022-08-12T07:55:51Z
Florida Prohibits Medicaid from Covering Transgender Procedures,2022-08-12T07:55:51Z
"Disgraced Tavistock Trans Kids Clinic Faces Lawsuits From 1,000 Families",2022-08-12T03:36:25Z
"Disgraced Tavistock Trans Kids Clinic Faces Lawsuits From 1,000 Families",2022-08-12T03:36:25Z
"Don’t Like Progressivism, ‘Don’t Apply to Work for Us’ – UK Police Force",2022-08-12T03:17:57Z
"Don’t Like Progressivism, ‘Don’t Apply to Work for Us’ – UK Police Force",2022-08-12T03:17:57Z
Boston Children’s Hospital Touts ‘Gender-Affirming’ Care for Adolescents and Young Adults,2022-08-11T08:40:19Z
Boston Children’s Hospital Touts ‘Gender-Affirming’ Care for Adolescents and Young Adults,2022-08-11T08:40:19Z
Irish Rugby Bans Trans Players from Female Contact Games,2022-08-11T06:45:04Z
Irish Rugby Bans Trans Players from Female Contact Games,2022-08-11T06:45:04Z
Episcopal Church Comes Out in Support of Sex Changes ‘at All Ages’,2022-08-10T16:55:40Z
Episcopal Church Comes Out in Support of Sex Changes ‘at All Ages’,2022-08-10T16:55:40Z
Exclusive–Ashley Hinson Sounds Alarm over Radical Iowa School Transgender Policies,2022-08-10T16:35:42Z
Exclusive–Ashley Hinson Sounds Alarm over Radical Iowa School Transgender Policies,2022-08-10T16:35:42Z
4-Year-Old ‘Comes Out’ as Transgender at Vancouver Pride Parade,2022-08-10T12:42:35Z
4-Year-Old ‘Comes Out’ as Transgender at Vancouver Pride Parade,2022-08-10T12:42:35Z
Trans Activist Accused of Sexual Assault Offers Hormones to Youth Across State Lines,2022-08-10T09:03:29Z
Trans Activist Accused of Sexual Assault Offers Hormones to Youth Across State Lines,2022-08-10T09:03:29Z
Schools Forcing Transgenderism on Children Face Legal Reckoning – Attorney General,2022-08-10T05:29:19Z
Schools Forcing Transgenderism on Children Face Legal Reckoning – Attorney General,2022-08-10T05:29:19Z
‘I’m Transitioning to Male’: Veteran ESPN Reporter Mechelle Voepel Comes Out as Transgender,2022-08-09T19:05:56Z
‘I’m Transitioning to Male’: Veteran ESPN Reporter Mechelle Voepel Comes Out as Transgender,2022-08-09T19:05:56Z
Exclusive — Watch: James Lindsay Tells Conservatives ‘You Do Not Have Better Things to Do than Saving Your Country’,2022-08-09T13:07:45Z
Exclusive — Watch: James Lindsay Tells Conservatives ‘You Do Not Have Better Things to Do than Saving Your Country’,2022-08-09T13:07:45Z
‘Get Out Right Now’: Woman Banned from YMCA Pool After Demanding Trans Employee Leave Women’s Locker Room,2022-08-09T08:11:10Z
‘Get Out Right Now’: Woman Banned from YMCA Pool After Demanding Trans Employee Leave Women’s Locker Room,2022-08-09T08:11:10Z
California Bill Would Force Healthcare Workers to Attend Pro-Trans Indoctrination Classes,2022-08-08T17:34:39Z
California Bill Would Force Healthcare Workers to Attend Pro-Trans Indoctrination Classes,2022-08-08T17:34:39Z
"Male ‘Transgender’ Prisoners will no Longer be Housed with Women, Minister to Promise",2022-08-08T03:51:55Z
"Male ‘Transgender’ Prisoners will no Longer be Housed with Women, Minister to Promise",2022-08-08T03:51:55Z
Tavistock Scandal: Foreign Health Service Was Warned About ‘Unsafe’ Child Transgenderism Clinic in 2019,2022-08-08T02:45:55Z
Tavistock Scandal: Foreign Health Service Was Warned About ‘Unsafe’ Child Transgenderism Clinic in 2019,2022-08-08T02:45:55Z
Women’s ‘LGBT’ Football Team with Trans Player Beats Finals Opponent by Eight Goals,2022-08-07T06:21:11Z
Women’s ‘LGBT’ Football Team with Trans Player Beats Finals Opponent by Eight Goals,2022-08-07T06:21:11Z
Turley Proposes Red State Alliance Against Blue State Boycotts,2022-08-07T04:45:44Z
Turley Proposes Red State Alliance Against Blue State Boycotts,2022-08-07T04:45:44Z
Trans Activist Pledges to Send Hormone Drugs to Youth Across State Lines,2022-08-06T12:29:08Z
Trans Activist Pledges to Send Hormone Drugs to Youth Across State Lines,2022-08-06T12:29:08Z
